Source,Target
104672,923292
104672,525221
104672,432271
104672,701340
104672,921545
471537,977175
471537,236884
471537,281951
718964,184232
952125,260773
370854,750415
370854,106146
370854,453881
370854,289295
370854,268795
370854,161143
370854,831717
370854,681964
370854,918178
370854,256891
370854,562822
370854,976576
370854,147192
370854,830790
370854,579596
370854,111016
370854,676292
370854,650206
370854,814771
728454,388466
728454,913231
660757,404869
660757,112161
483669,813403
483669,885849
288416,490754
288416,426751
288416,225284
288416,726144
288416,217105
288416,628668
288416,109347
288416,262641
288416,385089
288416,803050
288416,389060
288416,579703
288416,604586
288416,829612
288416,548586
288416,481934
288416,429275
288416,546530
288416,698752
288416,650672
288416,151743
288416,709924
288416,576924
288416,683255
288416,451981
288416,951888
288416,819956
288416,200277
288416,528077
288416,454043
288416,161914
288416,652779
288416,559688
288416,906546
288416,949898
288416,144847
288416,693834
288416,252979
288416,729019
288416,374389
288416,160420
288416,723641
288416,990195
288416,472742
288416,557723
288416,728311
288416,136164
288416,545058
288416,959804
288416,904528
288416,464266
174748,613684
174748,341513
174748,855563
174748,675345
174748,604560
174748,241572
164642,505703
718130,669079
718130,602173
718130,507346
718130,758171
733043,562958
733043,131039
188880,446642
188880,696003
188880,913127
188880,254893
188880,214689
188880,911567
687624,390729
687624,366386
687624,369527
687624,174404
687624,232946
662994,718801
662994,650672
662994,314719
114872,376657
114872,918895
114872,497678
297359,893792
190434,339643
480477,387266
480477,199901
933392,412756
933392,914509
933392,421228
933392,377083
933392,887272
933392,360276
933392,472372
933392,831251
933392,121052
933392,762317
933392,119324
933392,338039
933392,864342
933392,662456
933392,568315
933392,960969
933392,224099
933392,688939
933392,939117
933392,755476
933392,680511
933392,457673
933392,826472
933392,976576
933392,164094
933392,747998
933392,805400
933392,828064
933392,344253
933392,686339
933392,924475
933392,762763
933392,476403
933392,600381
933392,594135
933392,488762
933392,726303
933392,183113
933392,919833
933392,397294
933392,653804
933392,824632
933392,359838
857189,836544
430059,890326
128161,659741
128161,263838
387465,743785
387465,374240
387465,742105
387465,337023
387465,960667
387465,431781
387465,248457
387465,520754
387465,117995
387465,169383
387465,424732
387465,501865
387465,981770
387465,363334
387465,757887
387465,791951
387465,179477
387465,802008
387465,774607
387465,663429
387465,836812
103651,117355
103651,794465
634966,521825
634966,618359
634966,447017
634966,247074
634966,432457
225293,261320
543131,479784
543131,215098
543131,394611
206412,991129
731646,966885
731646,376097
731646,374305
952461,813617
952461,456811
206875,889794
206875,889973
206875,838511
206875,538328
206875,386032
206875,626239
525977,709913
536134,696500
536134,727805
536134,931759
536134,836931
536134,789349
536134,303800
972665,726144
972665,836950
972665,282077
195395,821345
195395,504115
195395,999566
195395,763796
799721,469064
215768,523103
215768,649798
215768,561150
567245,642667
567245,881061
567245,177978
567245,568327
567245,328048
567245,908380
567245,649728
567245,355595
478699,562958
478699,381632
478699,332361
478699,726144
478699,125280
478699,606888
478699,805775
478699,633917
478699,932942
478699,935794
478699,753438
478699,668093
478699,606839
478699,460667
478699,102890
478699,131039
478699,928104
478699,989222
478699,588181
478699,900740
478699,668177
478699,474364
478699,191292
478699,905808
478699,786526
478699,160420
478699,253974
478699,750834
478699,248879
478699,985441
478699,775294
478699,995088
478699,824345
478699,732390
478699,224806
772514,382124
772514,380712
772514,902712
772514,528072
772514,897578
772514,875187
822348,246990
822348,673268
822348,690489
822348,595073
822348,275344
292536,453315
292536,453057
292536,746016
292536,639390
833621,650564
392930,385089
392930,573222
392930,824683
392930,707778
392930,559437
734679,570288
531640,470361
138053,759453
163862,912926
163862,994603
163862,357848
163862,349604
806860,362770
806860,524879
989588,890181
989588,690909
989588,152708
989588,186432
989588,105205
989588,766135
989588,961142
989588,438049
989588,121774
989588,668951
989588,312925
989588,973200
989588,710880
989588,983779
118560,353378
118560,419985
771679,361877
771679,676112
274755,894152
274755,430512
274755,496523
274755,343905
274755,705052
274755,967798
274755,499098
274755,716286
274755,715213
274755,238890
274755,877551
274755,647827
274755,251108
274755,165417
274755,878261
274755,654437
274755,531152
202766,479266
202766,783340
341144,423426
341144,282130
341144,668313
341144,660417
341144,397918
341144,630289
732666,932942
732666,935794
732666,753438
732666,340291
732666,919950
732666,188363
732666,800377
732666,117258
732666,453994
732666,916363
732666,121827
732666,396080
732666,640314
732666,773810
732666,302414
732666,186880
732666,742105
732666,696793
732666,206805
732666,751660
732666,994776
732666,572932
732666,854832
732666,354549
732666,206263
732666,501804
732666,522625
732666,729758
732666,927119
732666,406546
732666,198629
732666,993222
732666,570950
732666,855206
732666,291673
732666,831452
732666,454956
732666,505856
746867,188797
451602,562958
451602,634207
451602,966616
451602,438209
451602,750492
451602,238312
451602,331032
451602,906832
451602,255834
451602,487287
156855,720394
365778,971644
365778,369527
373316,717990
373316,674677
171339,437157
171339,829970
171339,463012
171339,668789
171339,442224
171339,832615
171339,158990
171339,437451
171339,175234
171339,378109
171339,561364
171339,261282
171339,884806
171339,239984
171339,536983
171339,450835
171339,932771
171339,177853
171339,961603
171339,351858
171339,899720
171339,276502
171339,729222
171339,344429
171339,566487
171339,660869
171339,475277
171339,846154
171339,150342
171339,224346
171339,399879
171339,457837
171339,205131
171339,389074
171339,592485
171339,303754
171339,658684
171339,524729
171339,672490
171339,307100
171339,224500
171339,256071
171339,347149
361047,937467
361047,227156
361047,904884
984613,727286
650138,507450
650138,373959
292321,575555
292321,952949
292321,422831
310037,579703
310037,263838
280717,994970
117238,486302
117238,928002
815434,515691
815434,334148
815434,195712
917728,665831
917728,349664
917728,960667
917728,947974
917728,649578
917728,908371
961292,990859
961292,631553
961292,425704
961292,572252
961292,829098
961292,528658
961292,973633
961292,425753
961292,233428
961292,351858
961292,536728
961292,461403
961292,477717
358862,512461
358862,462847
358862,289441
358862,264901
358862,728547
358862,461403
358862,174404
358862,296670
873427,702347
873427,317579
873427,553429
873427,449907
873427,131496
873427,809382
873427,353640
873427,778586
873427,973633
873427,816970
873427,280725
873427,644390
873427,345037
873427,827293
873427,325165
873427,475518
873427,947103
873427,906583
873427,818483
331653,619081
331653,594731
890440,804420
890440,589699
890440,885849
890440,218151
457102,125866
457102,910300
457102,396045
457102,793188
776860,406634
776860,379108
776860,349999
776860,918416
776860,533645
380568,189022
380568,867118
635915,562958
635915,169790
635915,902626
522043,165128
522043,182313
522043,925701
522043,631271
522043,510867
522043,330263
551951,623325
227131,466779
227131,876820
130818,959944
130818,206508
897658,621628
897658,388393
897658,214657
897658,341774
897658,632229
897658,352275
897658,984711
897658,910047
897658,524072
897658,101739
897658,111727
897658,720189
897658,613321
897658,450438
897658,803040
897658,513543
897658,745330
897658,739883
897658,333537
897658,397833
897658,703342
897658,444862
897658,203930
897658,494878
897658,559855
897658,533680
849762,805775
849762,746180
849762,961117
849762,520754
849762,826472
849762,583586
849762,862033
849762,363334
849762,583902
849762,393844
849762,880325
849762,526797
992868,151676
992868,442713
992868,786866
316875,637906
285372,247484
191991,406557
119000,490617
119000,514026
119000,217083
119000,486302
119000,795621
119000,660971
119000,814356
119000,264290
119000,217671
119000,131347
119000,682002
119000,741377
119000,948570
119000,710805
119000,888349
119000,928002
119000,559680
119000,496148
119000,847447
119000,940913
119000,318056
119000,468951
119000,527203
119000,539965
119000,180627
119000,606605
119000,419357
119000,284597
119000,769780
119000,208384
119000,829512
119000,963486
675443,787473
988762,339771
988762,416135
988762,475510
988762,613200
988762,642388
567180,130471
567180,422239
494687,797395
494687,297958
494687,354291
494687,659877
494687,187111
494687,664632
494687,829117
494687,841121
494687,700746
494687,448797
494687,675183
413019,709155
981619,334861
981619,404222
981619,935100
149360,514026
149360,312454
149360,558946
149360,362770
149360,513474
149360,830860
255910,985073
255910,280984
255910,389436
255910,460407
995073,422239
145138,551803
145138,811790
145138,583586
535226,960591
535226,681964
535226,794465
535226,363981
535226,249933
181932,750415
181932,805775
181932,513243
181932,186393
181932,327628
181932,727077
181932,862191
181932,121827
181932,805963
181932,483563
181932,319567
181932,783443
181932,752733
181932,857880
181932,203644
181932,545539
181932,960969
181932,313481
181932,731647
181932,916880
181932,680414
181932,628479
181932,256891
181932,138047
181932,562577
181932,976576
181932,943938
181932,182313
181932,125798
181932,964290
181932,594135
181932,576135
181932,650447
181932,366163
181932,721787
181932,287006
181932,319859
181932,539412
181932,351512
181932,816244
181932,455611
181932,217157
500444,362770
500444,979066
689036,278362
689036,918605
689036,322412
689036,508893
689036,656563
689036,338475
689036,215149
689036,253777
689036,885457
689036,995605
689036,503683
689036,406382
689036,261927
689036,382878
689036,622337
689036,352159
689036,807024
689036,618670
689036,551557
689036,908352
689036,216375
689036,239984
689036,608832
689036,260208
689036,274966
689036,485094
689036,211208
689036,613655
689036,876303
689036,274595
689036,509849
689036,544831
689036,488205
689036,159124
689036,491094
166600,436278
786866,986896
786866,442713
786866,433082
786866,992868
786866,914873
786866,101485
939416,243896
939416,863671
939416,582509
939416,499974
947838,628805
316338,726144
316338,829230
316338,403780
316338,978866
316338,668446
316338,597427
316338,764045
316338,803225
316338,230207
316338,644390
316338,561685
316338,689254
316338,957741
316338,575316
316338,184232
316338,475518
316338,774607
316338,718964
316338,106578
316338,576735
316338,516047
316338,350279
316338,978137
316338,946149
928042,865180
945294,926130
945294,362548
945294,727805
945294,633797
945294,296799
945294,128492
945294,395104
631774,496507
631774,878127
631774,383972
631774,740062
631774,333999
256979,143447
256979,375000
256979,397459
256979,994877
256979,955412
256979,338723
256979,960669
256979,898098
256979,723214
256979,164992
256979,873376
256979,328382
256979,785783
855595,993968
855595,458003
855595,603325
215421,610887
748835,453994
748835,647773
563827,595547
563827,416933
586541,352636
586541,135498
586541,691206
844277,626397
844277,129500
844277,381252
130229,135684
130229,559688
130229,180124
130229,920512
130229,975134
130229,432457
130229,533072
204201,890309
204201,986803
204201,451437
204201,444562
204201,457917
204201,873484
204201,693022
204201,828490
204201,594446
204201,508047
204201,766340
204201,723342
204201,260643
204201,494309
204201,293016
204201,340573
204201,974430
204201,260920
363528,956957
363528,558946
363528,180000
363528,752733
363528,722976
363528,256891
363528,739237
363528,308064
363528,816244
363528,707044
190998,562958
190998,669983
190998,558946
190998,268860
190998,203733
190998,584838
190998,160420
190998,174438
128513,690107
128513,831647
128513,933361
665262,449597
665262,780278
665262,602668
665262,335250
665262,187447
665262,117720
665262,786688
665262,656865
665262,494676
665262,494777
265226,834181
265226,850540
265226,513318
572485,859081
572485,283003
323855,808795
220485,374126
220485,731647
220485,147192
220485,262086
220485,528115
346878,599375
740465,911991
740465,625586
740465,329795
943151,668835
943151,670938
943151,168865
943151,704504
943151,999604
943151,227485
414552,490754
414552,442950
414552,627699
414552,579703
414552,200688
414552,453360
414552,965171
414552,811783
414552,950780
414552,650672
414552,151743
414552,916363
414552,739175
414552,212240
414552,558946
414552,579139
414552,180000
414552,869333
414552,372673
414552,186880
414552,266624
414552,878127
414552,787945
414552,833778
414552,973633
414552,572932
414552,530691
414552,737470
414552,480942
414552,643773
414552,552705
414552,748432
414552,643333
414552,805951
414552,606899
414552,295057
414552,993222
414552,276502
414552,149236
414552,516040
414552,439817
414552,395037
414552,990588
414552,150729
530613,907196
530613,381307
530613,513426
530613,738261
530613,705786
530613,482539
530613,632574
530613,999326
530613,327689
530613,991670
530613,397362
530613,605670
530613,988192
530613,661497
530613,622217
530613,717545
276369,726144
276369,832880
276369,514938
276369,362770
276369,440428
276369,612145
276369,526797
187410,163169
187410,966342
187410,625746
187410,179628
187410,835858
187410,198852
457542,101688
457542,438583
457542,919160
457542,356367
457542,453315
457542,454538
457542,591037
457542,632907
457542,627028
457542,100441
457542,122867
457542,839228
457542,374389
457542,612014
457542,435123
457542,687648
457542,171212
383901,310561
600226,279509
600226,863457
600226,362506
600226,531432
600226,580899
974305,225284
974305,125280
974305,633917
974305,854133
974305,642047
974305,933473
974305,615130
974305,481934
974305,101983
974305,143447
974305,107299
974305,547536
974305,998717
974305,246837
974305,951739
974305,532250
974305,327320
974305,139169
974305,900740
974305,804380
974305,220673
974305,587789
974305,160420
974305,373038
974305,450955
769875,918605
769875,233335
769875,933473
769875,438583
769875,355643
769875,474478
769875,438209
769875,106717
769875,183816
769875,659599
769875,815844
769875,968206
769875,100441
769875,218850
769875,441749
769875,746508
769875,214103
769875,282238
769875,577868
769875,764456
769875,876234
769875,668870
769875,188497
769875,604506
769875,252334
769875,535748
769875,897578
769875,716863
769875,693637
746347,451004
746347,514088
746347,703329
746347,234311
808596,457917
808596,796875
808596,413526
653466,663171
653466,283858
653466,867961
653466,784821
653466,710123
653466,475413
653466,390756
653466,799846
653466,963053
653466,618264
653466,395777
653466,754417
653466,596451
653466,526797
750420,363028
750420,442950
750420,841125
750420,348652
750420,159255
750420,749641
750420,106717
750420,221088
750420,402143
750420,696166
750420,917546
750420,825833
335438,970974
258754,373528
466864,166109
466864,991701
178596,580412
583834,970250
964441,259130
964441,415124
964441,372765
964441,942330
215891,930424
215891,795813
829410,562958
829410,885202
829410,633917
829410,385089
829410,389060
829410,181268
829410,404736
829410,438583
829410,966616
829410,643451
829410,595474
829410,151743
829410,841125
829410,664976
829410,156064
829410,656307
829410,862750
829410,591037
829410,378109
829410,824154
829410,566094
829410,736930
829410,978769
829410,711183
829410,958486
829410,954193
829410,961678
829410,298652
829410,362274
829410,312010
829410,336686
829410,308277
829410,676457
829410,633213
829410,143947
829410,856154
829410,931860
829410,246289
829410,245560
829410,294609
829410,555347
829410,463445
829410,840547
829410,223383
829410,612695
829410,233411
829410,356262
829410,655587
829410,160420
829410,194347
829410,773579
829410,971409
829410,257001
829410,594731
829410,292031
829410,998344
829410,659594
829410,441290
829410,755236
829410,516010
829410,597117
829410,824925
829410,164524
730584,762763
730584,572702
730584,589679
430683,987621
475527,131208
116765,562958
116765,504035
221808,142237
221808,204417
221808,189929
221808,513829
221808,396080
221808,687463
221808,893870
221808,994776
221808,148435
221808,560968
221808,553285
221808,633027
221808,990710
221808,865180
221808,526830
221808,328833
832739,725665
832739,796529
832739,520754
832739,762763
715622,464366
715622,579703
715622,971644
715622,453360
715622,340291
715622,490617
715622,514026
715622,496507
715622,123137
715622,558946
715622,343905
715622,899979
715622,180000
715622,869333
715622,514786
715622,109961
715622,153914
715622,550829
715622,550192
715622,359252
715622,878127
715622,335690
715622,161914
715622,973633
715622,316756
715622,918178
715622,254158
715622,355167
715622,559893
715622,547729
715622,142854
715622,434674
715622,136437
715622,184318
715622,549647
715622,435279
715622,870681
715622,255124
715622,366076
715622,597485
715622,419183
715622,231915
726165,321837
755198,278105
755198,937567
755198,995088
994126,163169
994126,180000
994126,345266
994126,936313
994126,132904
994126,404651
994126,596991
994126,283005
994126,400218
994126,291095
994126,182938
994126,584846
994126,308388
994126,123206
994126,964893
994126,638334
994126,942415
828798,579703
828798,200688
828798,971644
828798,131842
828798,945811
828798,514026
828798,248823
828798,810754
828798,496507
828798,150702
828798,151743
828798,733367
828798,558946
828798,343905
828798,180000
828798,466218
828798,139755
828798,372673
828798,914849
828798,186880
828798,849287
828798,920495
828798,304464
828798,158990
828798,550829
828798,515949
828798,653174
828798,439568
828798,878127
828798,858859
828798,514029
828798,238847
828798,602730
828798,161914
828798,973633
828798,445501
828798,505370
828798,884806
828798,201413
828798,487210
828798,930099
828798,799747
828798,531745
828798,606899
828798,969787
828798,993222
828798,547463
828798,968409
828798,288741
828798,302860
828798,320365
828798,839474
828798,536128
828798,174404
828798,870635
828798,860143
828798,809068
828798,500292
828798,700746
828798,595844
828798,881473
828798,359861
980478,718191
980478,681219
980478,240145
980478,193061
980478,569308
980478,153823
980478,637852
980478,558946
980478,871001
980478,122539
980478,870192
980478,208938
980478,832615
980478,209378
980478,688830
980478,804684
980478,591037
980478,378109
980478,259527
980478,722537
980478,977175
980478,508104
980478,620144
980478,351858
980478,780900
980478,750340
980478,378304
980478,955183
980478,350573
980478,894451
980478,835864
980478,132837
980478,626239
980478,461184
980478,864620
203564,299094
203564,918522
203564,707266
203564,990560
377122,449597
377122,476078
377122,793247
377122,173036
377122,246641
377122,525116
377122,717184
377122,952082
377122,311990
377122,735526
377122,627512
377122,602668
377122,512509
377122,704833
377122,289434
377122,521652
377122,987467
377122,117720
377122,847440
377122,965127
377122,372552
377122,656865
377122,528376
377122,807306
198578,721799
135818,639215
135818,569033
251484,531798
251484,871836
325645,209019
325645,477613
325645,719028
325645,319669
325645,240383
325645,894862
325645,862194
325645,552332
367580,250821
367580,219309
367580,187828
367580,730559
367580,512363
367580,734499
297765,316497
999894,215619
999894,920504
462325,683060
462325,873573
462325,421802
462325,779433
462325,122985
462325,875917
462325,611280
462325,438519
462325,947908
462325,750211
462325,153191
462325,810535
462325,689036
462325,560481
462325,106359
462325,182067
462325,371059
659594,389060
659594,404736
659594,966616
659594,643451
659594,733110
659594,656307
659594,862750
659594,736930
659594,711183
659594,958486
659594,954193
659594,336686
659594,308277
659594,676457
659594,931860
659594,246289
659594,555347
659594,463445
659594,612695
659594,655587
659594,773579
659594,594731
659594,998344
659594,829410
659594,441290
659594,755236
659594,516010
659594,597117
659594,313870
659594,824925
659594,932889
659594,164524
659594,732390
872211,475413
872211,178507
872211,114717
872211,312672
656807,241853
656807,914944
656807,760288
656807,199901
656807,222485
656807,341490
656807,976015
656807,388129
656807,770180
656807,397322
656807,455052
716214,569308
716214,520624
716214,807752
716214,865103
716214,657307
716214,618333
716214,776958
716214,619166
716214,322380
716214,373528
716214,545554
716214,959258
546263,351858
546263,256940
546263,166927
546263,296110
546263,895081
899228,564905
899228,263203
132448,180676
132448,304440
132448,299057
692991,868939
692991,123125
692991,904826
239525,985489
947013,625746
947013,300806
947013,835858
947013,455611
480557,577852
480557,115503
480557,520583
480557,112433
480557,373528
875596,377070
875596,967725
875596,324206
101507,334129
101507,460664
287390,883545
287390,472036
287390,643539
287390,353519
287390,252404
287390,179477
287390,905671
628807,784821
628807,475413
574308,970974
574308,235217
574308,539597
574308,709738
574308,759090
574308,402426
574308,173683
588435,265549
588435,616681
588435,525263
588435,646655
588435,246449
588435,468888
588435,633631
588435,405116
588435,513068
588435,655064
588435,900498
617438,609870
617438,782906
617438,149714
617438,901112
617438,398651
617438,749097
617438,679415
617438,918178
617438,564419
617438,636466
617438,215172
617438,366076
617438,263838
774896,712723
774896,578755
774896,654434
774896,260049
284536,858926
284536,800996
284536,283987
963951,471348
963951,205670
963951,540306
623493,588749
623493,596685
856112,400218
856112,892266
856112,724611
856112,158214
856112,779066
621376,963132
621376,994660
621376,480980
360674,236189
360674,132234
639943,420507
639943,905205
639943,585854
639943,943495
276955,622130
276955,507789
276955,505261
276955,816314
276955,307686
276955,216375
276955,117721
276955,890542
276955,941425
276955,810415
276955,555308
276955,969639
276955,218098
276955,213439
276955,683538
276955,674041
418129,924285
762230,496507
762230,380438
762230,863925
478685,402605
478685,660660
478685,591086
478685,773368
478685,710555
478685,128447
478685,240126
478685,839156
478685,550091
134044,445195
134044,855407
134044,276897
543814,506511
543814,451877
543814,610957
319905,286314
319905,793195
319905,982348
319905,344181
390161,704016
258854,302156
430816,768274
828239,169983
828239,579703
828239,181268
828239,351677
828239,558946
828239,544166
828239,466218
828239,869333
828239,372673
828239,905828
828239,204824
828239,933428
828239,700746
828239,231915
449698,354189
906583,783804
906583,579703
906583,466449
906583,656554
906583,673451
906583,848929
906583,496507
906583,222200
906583,700571
906583,697378
906583,553429
906583,829230
906583,156487
906583,117731
906583,107836
906583,809382
906583,353640
906583,938235
906583,973633
906583,316756
906583,861298
906583,529805
906583,627315
906583,126470
906583,885198
906583,675838
906583,746756
906583,644390
906583,546887
906583,789971
906583,729146
906583,769930
906583,345037
906583,827293
906583,325165
906583,475518
906583,972185
906583,873427
906583,577125
906583,357029
906583,150829
906583,818483
249286,711281
218422,718191
218422,985037
218422,789354
218422,714513
218422,429275
218422,267209
218422,121827
218422,558946
218422,307782
218422,386242
218422,425753
218422,906727
218422,117299
218422,472723
218422,276373
218422,411972
218422,873653
793634,377615
310349,971925
310349,382610
310349,515390
812914,458832
812914,144831
812914,527300
960227,576155
960227,215867
960227,356920
960227,948933
960227,152401
960227,911781
459774,192453
459774,727077
459774,482005
459774,203644
459774,138047
459774,147192
459774,377329
743792,973604
743792,768460
743792,969063
997276,695999
997276,189250
290713,741296
255868,213010
592365,202683
876303,452397
876303,791324
876303,484536
876303,140797
876303,198403
876303,608110
876303,836398
876303,912678
876303,131903
876303,722211
876303,221966
876303,524554
173140,313814
596226,362770
281678,381632
281678,304794
281678,181268
281678,992744
281678,354054
281678,674049
281678,589699
281678,713964
281678,411264
801139,442745
801139,411472
801139,449717
801139,258087
801139,681789
910342,750605
910342,539174
910342,785232
256800,875260
256800,353335
256800,186393
256800,900831
256800,752733
256800,655859
256800,591037
256800,711498
256800,731647
256800,147192
256800,633797
256800,142696
256800,925701
256800,123385
256800,532627
256800,319859
256800,257961
256800,585937
256800,994232
319551,784058
428663,184285
428663,484061
428663,148319
428663,677338
428663,324676
428663,346864
532046,278393
532046,435980
532046,539174
532046,137107
532046,125718
532046,196809
532046,260128
835421,889825
835421,795602
560394,708069
560394,607894
560394,237810
560394,161549
560394,705781
560394,961113
174157,968954
174157,902928
174157,514855
174157,496983
174157,796432
174157,589699
174157,716621
174157,669539
238945,201655
889963,974052
889963,613879
991341,206263
991341,107144
991341,573400
991341,780832
800529,205626
800529,952826
450159,328355
450159,699540
450159,998132
450159,271735
450159,729408
450159,266588
450159,923708
450159,998170
450159,229938
450159,952849
450159,527948
450159,921942
450159,915229
450159,557844
450159,311908
450159,813516
450159,376833
206621,360297
206621,976266
206621,169549
206621,759876
206621,143191
206621,603009
206621,237802
872228,480087
586869,389547
757685,425330
757685,366742
885273,742559
885273,179630
885273,820951
885273,166176
308538,265549
308538,497287
308538,305223
308538,490046
308538,546427
308538,132448
308538,304440
308538,526797
308538,299057
308538,898279
903824,637851
903824,362770
980121,579703
980121,875221
980121,449907
980121,829230
980121,117731
980121,929001
980121,801472
980121,280725
980121,675838
980121,644390
980121,789971
980121,128492
980121,345037
980121,475518
980121,173888
980121,475771
371655,552196
371655,626010
371655,527306
571732,925034
109299,466449
109299,641289
109299,795199
109299,365995
109299,131496
109299,117731
109299,269711
109299,556726
109299,772408
109299,624931
109299,150193
109299,293146
109299,594149
109299,996755
109299,210126
109299,928609
109299,328382
109299,208384
109299,411230
109299,122164
984322,885202
984322,515088
984322,265549
984322,471348
984322,106717
984322,816314
984322,797966
984322,204502
984322,691877
984322,621914
505323,655491
505323,211026
505323,749690
505323,591037
505323,673713
505323,331269
758014,936394
758014,610325
758014,228712
758014,372777
758014,997178
758014,174722
758014,785828
758014,885473
758014,497747
758014,278606
758014,292235
758014,963132
758014,774607
758014,456213
758014,963714
758014,352374
758014,946566
758014,282994
758014,893746
758014,417251
758014,480980
758014,605219
258087,479055
258087,411472
258087,449717
258087,983314
258087,801139
258087,681789
861707,343764
861707,373772
861707,366846
861707,298423
861707,231724
861707,104152
861707,790023
861707,356775
120242,513243
120242,779651
120242,985854
120242,627968
120242,408361
120242,496097
120242,678136
582611,916285
582611,468212
985714,405902
985714,920667
985714,739366
985714,606868
985714,278626
985714,936146
985714,588749
985714,946787
174939,174351
174939,665520
448365,619189
448365,500175
448365,408344
448365,410409
448365,640817
448365,906546
448365,303952
448365,554103
448365,806018
448365,184557
448365,462580
153893,533478
920910,906932
885365,410590
885365,926723
623400,925660
623400,851051
623400,857866
623400,640883
623400,302518
381900,419497
324093,561321
324093,326677
655614,793195
655614,805859
655614,230325
270677,764724
270677,839474
380408,398855
717694,867780
717694,837427
717694,848158
717694,731197
717694,436786
717694,659518
717694,830623
717694,456255
565986,650672
565986,744009
565986,723359
565986,899388
565986,268641
565986,792277
565986,768108
565986,397322
565986,442463
565986,954562
565986,302874
565986,829023
508419,753238
286092,391677
286092,211600
332802,741296
332802,492506
332802,757272
819078,537036
819078,610917
106578,848929
106578,558946
106578,851390
106578,766051
106578,662312
106578,675838
106578,803651
106578,644390
106578,546887
106578,561685
106578,634838
106578,131208
106578,294225
865271,125471
865271,652482
878566,955543
694284,404979
694284,648383
694284,908352
694284,839437
694284,834603
694284,144015
400928,263838
301037,296210
568603,809717
568603,843597
292600,520198
292600,513243
292600,970706
292600,406968
292600,834645
292600,795360
292600,855942
292600,455804
292600,691846
292600,945200
292600,444342
950516,264051
220200,760889
220200,299094
220200,512768
220200,893792
220200,832798
220200,197612
332820,526797
154590,848674
154590,941939
540340,370162
811755,674049
811755,626709
811755,361666
540781,352500
540781,486793
540781,392292
540781,256256
874038,724618
713964,244871
713964,369957
713964,203223
713964,785548
713964,260237
713964,183358
713964,589699
713964,785565
713964,254415
713964,281678
713964,411264
713964,232428
713964,224165
789349,862537
789349,931759
789349,536134
116755,632702
407782,693875
407782,362770
837880,948600
837880,150230
697878,432663
697878,457917
697878,202238
697878,374240
697878,642890
697878,910854
697878,715162
697878,182938
697878,855578
697878,179477
697878,779066
834603,343764
834603,966181
834603,648383
834603,694284
834603,701697
539881,422269
539881,390511
539881,210783
539881,985504
539881,414834
539881,461308
622769,649068
622769,497342
622769,811145
622769,182451
622769,326019
622769,271516
622769,608169
622769,249400
622769,526797
214130,731064
214130,859324
214130,707778
473814,911313
473814,936394
473814,677443
473814,448652
965050,914944
965050,817164
965050,727805
795824,768344
795824,788840
795824,430496
795824,181953
795824,440508
795824,647748
795824,189974
795824,418995
795824,231403
392757,705786
392757,397362
901138,816266
901138,311842
436179,192453
436179,661413
436179,253874
436179,432015
935174,727805
935174,133066
136164,633917
136164,715160
136164,351334
136164,718695
136164,184151
136164,761777
136164,288416
701603,250565
808202,638581
938543,618272
374838,481894
283272,885150
119140,621300
119140,966148
209750,798036
209750,283831
209750,122164
757137,610573
757137,555308
757137,502449
757137,303800
291673,562958
291673,340291
291673,188363
291673,800377
291673,206805
291673,751660
291673,328624
291673,522625
291673,205670
291673,969499
291673,318514
291673,538943
291673,563863
291673,417160
291673,398559
291673,237722
291673,732666
291673,897685
291673,898279
291673,505856
202722,558403
297723,545011
297723,215299
297723,793535
297723,416861
297723,869337
297723,758242
297723,306896
771535,848469
771535,561342
771535,206263
771535,953335
771535,410794
771535,914997
771535,444570
771535,968918
706195,711686
371312,757014
371312,642741
355387,352500
355387,276354
355387,958348
284253,777970
284253,498535
284253,161724
616474,346151
218151,131496
218151,255848
218151,979961
218151,890440
274595,935864
274595,362770
479546,406210
414604,106936
623791,486302
623791,937541
623791,327574
623791,580975
623791,208384
733870,150302
733870,545122
733870,575599
733870,214583
291662,753707
291662,972881
291662,969513
556897,447897
358899,771353
997053,327427
997053,737368
997053,673971
997053,658887
997053,170392
546130,783051
546130,778770
546130,697258
546130,138226
546130,996428
546130,318074
546130,155193
546130,274015
546130,865993
546130,626299
546130,929564
546130,765858
870675,185757
141768,368350
141768,737059
248099,681219
248099,442745
248099,131039
248099,362685
248099,160420
248099,650019
186073,522465
186073,754065
880310,623248
880310,842612
880310,211537
880310,666034
880310,474371
880310,600948
880310,530731
880310,687899
880310,242563
880310,865215
880310,663176
863732,301566
863732,932715
863732,940825
863732,920495
863732,987716
863732,441797
863732,442117
863732,236778
863732,501407
863732,160558
863732,162694
863732,584324
863732,503571
863732,293224
863732,491461
863732,502109
863732,352704
863732,867566
863732,515440
863732,723342
863732,360115
863732,451725
863732,496148
863732,516386
863732,143959
863732,486836
863732,674947
863732,350181
863732,134989
863732,128143
863732,721415
863732,308379
863732,741734
863732,632772
863732,808002
863732,772203
863732,982348
863732,453694
863732,406497
863732,441793
863732,817771
863732,381056
380262,658414
380262,452310
380262,630243
380262,397652
365615,807752
365615,422515
365615,287006
763241,827574
763241,233066
763241,265821
763241,254006
701344,243964
208528,849397
208528,432980
208528,229722
129452,332192
129452,755252
129452,359804
129452,906625
129452,694199
129452,650447
129452,330067
589679,921884
589679,957476
589679,398160
589679,957855
589679,682797
